lon_from,lat_from,psi_from,lon_to,lat_to,psi_to
-73.9586,40.5405,1.5708,-73.9576,40.5419,1.5708
-73.954,40.5376,-3.07224e-08,-73.9522,40.5369,-0.523599
-73.9681,40.5267,0.523599,-73.966,40.5267,2.75232e-08
-73.9527,40.5478,2.0944,-73.9537,40.5492,2.0944
-73.9582,40.5412,1.0472,-73.9572,40.5426,1.0472
-73.9525,40.5453,1.5708,-73.9535,40.5467,2.0944
-73.952,40.5292,-2.37483e-07,-73.9498,40.5292,-2.68732e-07
-73.9638,40.5322,1.0472,-73.962,40.5331,0.523599
-73.9513,40.5359,0.523599,-73.9494,40.5367,0.523599
-73.956,40.5456,1.5708,-73.9549,40.547,1.5708
-73.9488,40.538,-1.46476e-07,-73.947,40.5388,-1.59764e-07
-73.9609,40.5302,-0.523599,-73.9588,40.5302,-0.523599
-73.9634,40.5439,1.5708,-73.9634,40.5455,1.5708
-73.9688,40.532,1.5708,-73.9677,40.5334,1.5708
-73.9473,40.5353,-0.523599,-73.9454,40.5345,-0.523599
-73.9612,40.5266,-0.523599,-73.9591,40.5266,-0.523599
-73.9525,40.5392,0.523599,-73.9506,40.54,0.523599
-73.9558,40.5395,1.0472,-73.954,40.5404,0.523599
-73.9537,40.548,2.0944,-73.9548,40.5494,2.0944
-73.9668,40.5245,-2.44617e-08,-73.965,40.5253,-2.04047e-08
-73.954,40.5332,-0.523599,-73.9522,40.5324,-0.523599
-73.9582,40.5301,0.523599,-73.9563,40.5309,0.523599
-73.9607,40.5281,-4.62399e-08,-73.9588,40.529,-4.31624e-08
-73.9505,40.5353,0.523599,-73.9486,40.5362,0.523599
-73.9698,40.5274,1.5708,-73.9698,40.529,1.5708
-73.9689,40.5272,1.0472,-73.9678,40.5286,1.0472
-73.9624,40.5388,1.5708,-73.9613,40.5402,1.5708
-73.9626,40.5385,1.5708,-73.9616,40.5399,1.5708
-73.9642,40.5303,0.523599,-73.9631,40.5317,0.523599
-73.9493,40.5378,-1.21934e-07,-73.9475,40.5386,-1.85762e-07
-73.9597,40.527,-0.523599,-73.9576,40.527,-0.523599
-73.9649,40.5281,4.92796e-09,-73.9631,40.5274,-0.523599
-73.9634,40.5358,1.5708,-73.9624,40.5372,1.5708
-73.9511,40.5383,-0.523599,-73.949,40.5383,-0.523599
-73.9341,40.5417,-3.42838e-07,-73.9322,40.5409,-0.523599
-73.9565,40.5284,-0.523599,-73.9546,40.5276,-0.523599
-73.9591,40.5442,2.0944,-73.9609,40.5451,2.61799
-73.9698,40.5274,1.5708,-73.9708,40.5288,2.0944
-73.9711,40.5244,0.523599,-73.9692,40.5252,0.523599
-73.9626,40.5369,1.5708,-73.9616,40.5383,1.5708
-73.9459,40.5374,-4.08831e-07,-73.9441,40.5367,-0.523599
-73.9496,40.5314,-0.523599,-73.9477,40.5306,-0.523599
-73.956,40.5329,0.523599,-73.9542,40.5337,0.523599
-73.9639,40.5295,6.85648e-08,-73.962,40.5304,2.73622e-08
-73.9499,40.5366,-3.06083e-07,-73.9481,40.5374,-3.79269e-07
-73.9592,40.5414,1.5708,-73.9581,40.5428,1.5708
-73.9428,40.5378,-3.52711e-07,-73.9409,40.5371,-0.523599
-73.9405,40.5388,0.523598,-73.9386,40.5396,0.523598
-73.9625,40.5381,2.0944,-73.9625,40.5397,2.0944
-73.9677,40.5383,1.5708,-73.9666,40.5397,1.5708
-73.9628,40.5309,6.89257e-08,-73.9607,40.5309,-1.23243e-08
-73.9362,40.5389,-4.79352e-07,-73.9344,40.5381,-0.523599
-73.9623,40.5428,2.0944,-73.9623,40.5445,2.0944
-73.9649,40.5281,4.92796e-09,-73.9631,40.529,-7.29275e-09
-73.9597,40.5375,1.5708,-73.9607,40.5389,2.0944
-73.9634,40.5297,0.523599,-73.9615,40.5305,0.523599
-73.9578,40.5332,1.93085e-08,-73.9559,40.534,-4.87332e-08
-73.9583,40.5469,2.0944,-73.9594,40.5483,2.0944
-73.9688,40.5288,1.5708,-73.9697,40.5302,2.0944
-73.9545,40.5469,2.0944,-73.9545,40.5486,2.0944
-73.9631,40.5246,-0.523599,-73.9619,40.5232,-1.0472
-73.957,40.5326,-1.27546e-07,-73.9551,40.5318,-0.523599
-73.9606,40.5364,1.0472,-73.9595,40.5378,1.0472
-73.9421,40.5372,-4.37632e-07,-73.9402,40.5365,-0.523599
-73.951,40.5352,-1.35054e-07,-73.9491,40.536,-2.79503e-07
-73.9653,40.5261,-3.12793e-09,-73.9634,40.5269,7.06611e-08
-73.9428,40.5363,-0.523599,-73.9409,40.5355,-0.523599
-73.966,40.5295,0.523599,-73.9649,40.5309,0.523599
-73.957,40.5354,2.45134e-08,-73.9551,40.5362,-9.38478e-08
-73.9356,40.5428,0.523598,-73.9335,40.5429,-4.31343e-07
-73.9557,40.5411,1.5708,-73.9557,40.5427,1.5708
-73.9451,40.5423,1.0472,-73.945,40.5439,1.5708
-73.9459,40.5454,2.09439,-73.9459,40.547,2.0944
-73.9597,40.5407,1.5708,-73.9597,40.5423,1.5708
-73.9586,40.53,-1.08273e-07,-73.9568,40.5308,-1.93732e-07
-73.9599,40.5276,-6.82207e-08,-73.9581,40.5284,-1.4691e-07
-73.9631,40.523,-0.523599,-73.9612,40.5222,-0.523599
-73.9681,40.5267,0.523599,-73.9671,40.5281,0.523599
-73.9591,40.5282,-0.523599,-73.957,40.5282,-0.523599
-73.9576,40.5286,9.79128e-08,-73.9558,40.5294,9.33698e-08
-73.9459,40.5346,-2.82601e-07,-73.9438,40.5346,-3.43872e-07
-73.9708,40.5321,2.0944,-73.9726,40.5329,2.61799
-73.9594,40.5423,2.0944,-73.9594,40.5439,2.0944
-73.9567,40.5346,1.11339e-09,-73.9548,40.5354,-1.10308e-08
-73.9699,40.5258,1.0472,-73.9681,40.5267,0.523599
-73.9557,40.5306,-0.523599,-73.9536,40.5306,-0.523599
-73.9444,40.5334,2.02311e-07,-73.9426,40.5342,2.22634e-07
-73.9554,40.5298,-0.523599,-73.9533,40.5298,-0.523599
-73.9623,40.5428,2.0944,-73.9641,40.5437,2.61799
-73.9557,40.5322,-2.26257e-07,-73.9539,40.533,-2.38131e-07
-73.9569,40.5381,0.523599,-73.9558,40.5395,1.0472
-73.9616,40.5415,1.5708,-73.9605,40.5429,1.5708
-73.9647,40.5369,2.0944,-73.9647,40.5385,2.0944
-73.9576,40.5419,1.5708,-73.9565,40.5433,1.5708
-73.9644,40.5283,0.523599,-73.9626,40.5291,0.523599
-73.9637,40.5415,1.5708,-73.9626,40.5429,1.5708
-73.9457,40.5366,-3.43565e-07,-73.9438,40.5374,-4.23697e-07
-73.9645,40.5344,1.5708,-73.9655,40.5358,2.0944
-73.9594,40.5262,-0.523599,-73.9573,40.5262,-0.523599
-73.9583,40.5347,0.523599,-73.9573,40.5361,0.523599
-73.9637,40.5415,1.5708,-73.9647,40.543,2.0944
-73.9638,40.5322,1.0472,-73.9627,40.5336,1.0472
-73.9239,40.5653,1.0472,-73.9238,40.5669,1.5708
-73.9613,40.5467,1.5708,-73.9602,40.5481,1.5708
-73.9655,40.5407,2.0944,-73.9655,40.5423,2.0944
-73.9493,40.5406,-4.06563e-08,-73.9474,40.5414,-7.6443e-08
-73.9616,40.5366,1.5708,-73.9625,40.5381,2.0944
-73.9699,40.5258,1.0472,-73.9689,40.5272,1.0472
-73.9355,40.5411,-4.75875e-07,-73.9336,40.5403,-0.523599
-73.9551,40.5362,-9.38478e-08,-73.9533,40.537,-1.22521e-07
-73.9573,40.5262,-0.523599,-73.9554,40.5254,-0.523599
-73.9602,40.54,1.5708,-73.9612,40.5414,2.0944
-73.9575,40.5282,-0.523599,-73.9554,40.5282,-0.523599
-73.9591,40.5298,-1.54601e-07,-73.9573,40.5306,-1.7803e-07
-73.9665,40.5344,2.0944,-73.9683,40.5353,2.61799
-73.9504,40.5364,-1.47682e-07,-73.9485,40.5372,-1.52141e-07
-73.962,40.5331,0.523599,-73.9602,40.5339,0.523599
-73.9688,40.5288,1.5708,-73.9677,40.5302,1.5708
-73.9729,40.5237,0,-73.9711,40.5244,0.523599
-73.9576,40.5341,0.523599,-73.9557,40.5349,0.523599
-73.9554,40.5459,2.0944,-73.9554,40.5475,2.0944
-73.9678,40.5286,1.0472,-73.9667,40.53,1.0472
-73.9449,40.536,-4.01457e-07,-73.9428,40.536,-4.12085e-07
-73.9501,40.5356,-1.33936e-07,-73.9483,40.5364,-1.60126e-07
-73.9574,40.5406,1.0472,-73.9563,40.542,1.0472
-73.9413,40.5366,3.59845e-07,-73.9395,40.5374,3.77509e-07
-73.9649,40.5309,0.523599,-73.9638,40.5322,1.0472
-73.9657,40.5314,1.0472,-73.9646,40.5328,1.0472
-73.9697,40.5302,2.0944,-73.9715,40.5311,2.61799
-73.9612,40.5282,-0.523599,-73.9594,40.5274,-0.523599
-73.9591,40.5326,-1.19368e-07,-73.9573,40.5334,-1.36298e-07
-73.9697,40.5302,2.0944,-73.9697,40.5319,2.0944
-73.9604,40.5409,2.0944,-73.9604,40.5425,2.0944
-73.9615,40.5262,-0.523599,-73.9597,40.5254,-0.523599
-73.9666,40.5316,1.5708,-73.9656,40.533,1.5708
-73.9562,40.5332,-0.523599,-73.9543,40.5324,-0.523599
-73.9498,40.532,-1.46272e-07,-73.9477,40.532,-1.9496e-07
-73.9504,40.5392,-8.42379e-08,-73.9485,40.54,-1.4927e-07
-73.9646,40.5328,1.0472,-73.9635,40.5342,1.0472
-73.9533,40.5298,-0.523599,-73.9512,40.5298,-3.07007e-07
-73.9729,40.5237,0,-73.9729,40.5237,0
-73.9565,40.5417,1.5708,-73.9554,40.5431,1.5708
-73.9592,40.5479,1.5708,-73.9592,40.5495,1.5708
-73.9666,40.5348,1.5708,-73.9656,40.5362,1.5708
-73.9499,40.5366,-3.06083e-07,-73.948,40.5359,-0.523599
-73.9276,40.5637,1.0472,-73.9257,40.5645,1.0472
-73.9473,40.5396,0.523599,-73.9454,40.5404,0.523599
-73.958,40.534,3.8294e-09,-73.9562,40.5348,-8.07773e-08
-73.9496,40.533,-2.8565e-07,-73.9478,40.5338,-3.41127e-07
-73.9586,40.5389,1.5708,-73.9576,40.5403,1.5708
-73.9671,40.5281,0.523599,-73.966,40.5295,0.523599
-73.9442,40.5514,1.5708,-73.9442,40.553,1.5708
-73.9545,40.5429,1.0472,-73.9534,40.5443,1.0472
-73.9532,40.5354,-0.523599,-73.9514,40.5346,-0.523599
-73.9452,40.5496,2.0944,-73.9469,40.5505,2.61799
-73.9637,40.5338,1.5708,-73.9626,40.5352,1.5708
-73.9554,40.5491,2.0944,-73.9555,40.5508,1.5708
-73.9671,40.5238,-0.523599,-73.9659,40.5224,-1.0472
-73.9533,40.537,-1.22521e-07,-73.9514,40.5363,-0.523599
-73.958,40.5324,-0.523599,-73.9559,40.5324,-0.523599
-73.9624,40.5421,1.5708,-73.9613,40.5435,1.5708
-73.9459,40.5486,2.0944,-73.9459,40.5502,2.0944
-73.9627,40.5336,1.0472,-73.9617,40.535,1.0472
-73.9699,40.5258,1.0472,-73.9698,40.5274,1.5708
-73.9578,40.5262,-0.523599,-73.9557,40.5262,-0.523599
-73.9688,40.5337,1.5708,-73.9677,40.5351,1.5708
-73.9602,40.5456,2.0944,-73.962,40.5465,2.61799
-73.9562,40.5316,-0.523599,-73.955,40.5303,-1.0472
-73.9557,40.5411,1.5708,-73.9546,40.5425,1.5708
-73.948,40.5402,0.523599,-73.9462,40.541,0.523599
-73.9676,40.5395,2.0944,-73.9687,40.5409,2.0944
-73.9386,40.5396,0.523598,-73.9368,40.5404,0.523598
-73.9624,40.5372,1.5708,-73.9613,40.5386,1.5708
-73.958,40.5367,0.523599,-73.9562,40.5375,0.523599
-73.9602,40.5428,2.0944,-73.9612,40.5442,2.0944
-73.9503,40.5419,1.0472,-73.9485,40.5428,0.523599
-73.9655,40.5269,0.523599,-73.9637,40.5277,0.523599
-73.9509,40.5362,-1.2726e-07,-73.949,40.537,-1.46408e-07
-73.9514,40.5378,-9.56706e-08,-73.9496,40.5371,-0.523599
-73.9609,40.5345,0.523599,-73.9588,40.5346,4.65679e-08
-73.9431,40.5464,1.5708,-73.9441,40.5478,2.0944
-73.9548,40.5498,2.0944,-73.9548,40.5515,2.0944
-73.9531,40.5277,-6.70479e-08,-73.9512,40.5285,0.523599
-73.9576,40.5403,1.5708,-73.9565,40.5417,1.5708
-73.9528,40.5433,1.5708,-73.9537,40.5448,2.0944
-73.9552,40.5467,1.5708,-73.9541,40.5481,1.5708
-73.9635,40.5342,1.0472,-73.9625,40.5356,1.0472
-73.9599,40.5332,3.26332e-08,-73.958,40.5324,-0.523599
-73.9485,40.54,-1.4927e-07,-73.9467,40.5408,-1.8972e-07
-73.9566,40.5401,1.0472,-73.9555,40.5415,1.0472
-73.9644,40.5372,2.0944,-73.9662,40.5381,2.61799
-73.9614,40.537,1.0472,-73.9603,40.5384,1.0472
-73.9677,40.5334,1.5708,-73.9666,40.5348,1.5708
-73.9513,40.5332,-2.56364e-07,-73.9494,40.5325,-0.523599
-73.9358,40.5391,4.54899e-07,-73.9339,40.5399,4.68936e-07
-73.9688,40.5304,1.5708,-73.9677,40.5318,1.5708
-73.948,40.5359,-0.523599,-73.9459,40.5359,-0.523599
-73.9544,40.5445,1.5708,-73.9533,40.5459,1.5708
-73.9579,40.5321,0.523599,-73.956,40.5329,0.523599
-73.957,40.5282,-0.523599,-73.9551,40.5274,-0.523599
-73.9677,40.5302,1.5708,-73.9687,40.5316,2.0944
-73.952,40.5338,-2.58682e-07,-73.9502,40.5331,-0.523599
-73.9428,40.5467,1.5708,-73.9438,40.5482,2.0944
-73.9631,40.523,-0.523599,-73.961,40.523,-0.523599
-73.9494,40.534,-3.21009e-07,-73.9476,40.5348,-3.36675e-07
-73.9339,40.5619,1.0472,-73.9328,40.5633,1.0472
-73.9687,40.5361,2.0944,-73.9697,40.5375,2.0944
-73.9553,40.5434,1.0472,-73.9542,40.5448,1.0472
-73.9533,40.537,-1.22521e-07,-73.9514,40.5378,-9.56706e-08
-73.9591,40.5475,2.0944,-73.9602,40.5489,2.0944
-73.954,40.5404,0.523599,-73.9519,40.5404,1.18692e-07
-73.9533,40.5342,-2.77676e-07,-73.9515,40.535,-2.64164e-07
-73.9517,40.5385,0.523599,-73.9499,40.5393,0.523599
-73.9571,40.5474,1.5708,-73.956,40.5488,1.5708
-73.954,40.5404,0.523599,-73.9529,40.5417,1.0472
-73.9689,40.5245,-9.85818e-09,-73.9668,40.5245,-2.44617e-08
-73.9386,40.5378,-3.9646e-07,-73.9367,40.5371,-0.523599
-73.9562,40.5501,1.5708,-73.9552,40.5515,1.5708
-73.9631,40.5274,-0.523599,-73.9612,40.5266,-0.523599
-73.9588,40.5274,-0.523599,-73.9567,40.5274,-0.523599
-73.9623,40.5311,0.523599,-73.9605,40.5319,0.523599
-73.9449,40.5516,2.0944,-73.9449,40.5532,2.0944
-73.9534,40.5443,1.0472,-73.9523,40.5457,1.0472
-73.9547,40.5409,1.0472,-73.9537,40.5423,1.0472
-73.9594,40.5306,-1.69231e-07,-73.9575,40.5298,-0.523599
-73.9644,40.5372,2.0944,-73.9655,40.5386,2.0944
-73.952,40.5365,0.523599,-73.9502,40.5373,0.523598
-73.9339,40.5399,4.68936e-07,-73.9321,40.5407,5.03044e-07
-73.9562,40.5348,-8.07773e-08,-73.9544,40.5356,-1.02681e-07
-73.9539,40.5302,1.80352e-07,-73.9521,40.531,1.58165e-07
-73.9462,40.5382,-3.98908e-07,-73.9444,40.539,-4.19875e-07
-73.9431,40.5464,1.5708,-73.942,40.5478,1.5708
-73.9442,40.5385,-0.523599,-73.9424,40.5377,-0.523599
-73.954,40.5376,-3.07224e-08,-73.9522,40.5384,-8.99067e-08
-73.941,40.5386,-4.18122e-07,-73.9391,40.5395,-4.32205e-07
-73.9528,40.5298,-3.04104e-07,-73.9509,40.529,-0.523599
-73.9634,40.5374,1.5708,-73.9624,40.5388,1.5708
-73.958,40.5489,2.0944,-73.9598,40.5498,2.61799
-73.9554,40.5369,0.523599,-73.9536,40.5377,0.523599
-73.933,40.5431,-3.55596e-07,-73.9311,40.5438,0.523598
-73.9616,40.5431,1.5708,-73.9605,40.5445,1.5708
-73.9558,40.5395,1.0472,-73.9557,40.5411,1.5708
-73.9656,40.533,1.5708,-73.9665,40.5344,2.0944
-73.9483,40.531,-0.523599,-73.9472,40.5297,-1.0472
-73.9512,40.537,-1.31565e-07,-73.9493,40.5363,-0.523599
-73.944,40.5437,1.0472,-73.9429,40.5451,1.0472
-73.9347,40.5405,-5.4378e-07,-73.9328,40.5397,-0.523599
-73.947,40.5388,-1.59764e-07,-73.9451,40.5396,-1.70441e-07
-73.9549,40.5326,-1.76015e-07,-73.953,40.5318,-0.523599
-73.9637,40.5338,1.5708,-73.9637,40.5355,1.5708
-73.9444,40.539,-4.19875e-07,-73.9425,40.5398,-4.61539e-07
-73.953,40.539,5.41495e-08,-73.9511,40.5398,5.97376e-09
-73.9598,40.5359,1.0472,-73.9597,40.5375,1.5708
-73.96,40.5293,0.523599,-73.9582,40.5301,0.523599
-73.9634,40.5238,-0.523599,-73.9612,40.5238,-0.523599
-73.966,40.5267,2.75232e-08,-73.9639,40.5267,-1.415e-08
-73.9623,40.5433,2.0944,-73.9641,40.5442,2.61799
-73.9557,40.5411,1.5708,-73.9567,40.5425,2.0944
-73.9462,40.5339,-0.523599,-73.9443,40.5331,-0.523599
-73.9599,40.5276,-6.82207e-08,-73.9578,40.5276,-8.45593e-08
-73.9565,40.5328,-7.5856e-08,-73.9547,40.5336,-1.00002e-07
-73.9428,40.5363,-0.523599,-73.9407,40.5363,-0.523599
-73.9579,40.5294,1.08378e-07,-73.956,40.5302,1.9375e-07
-73.9698,40.5306,1.5708,-73.9688,40.532,1.5708
-73.9511,40.5426,0.523599,-73.949,40.5427,1.13351e-07
-73.9533,40.5459,1.5708,-73.9543,40.5473,2.0944
-73.9496,40.5386,-1.71678e-07,-73.9478,40.5394,-1.88013e-07
-73.9605,40.5397,1.5708,-73.9594,40.5411,1.5708
-73.9687,40.5381,2.0944,-73.9697,40.5395,2.0944
-73.9585,40.5449,2.0944,-73.9596,40.5463,2.0944
-73.9511,40.5426,0.523599,-73.9492,40.5434,0.523599
-73.9498,40.5404,7.48341e-08,-73.9476,40.5404,6.79049e-08
-73.957,40.5354,2.45134e-08,-73.9551,40.5346,-0.523599
-73.9494,40.5367,0.523599,-73.9476,40.5376,0.523599
-73.9605,40.5457,1.5708,-73.9594,40.5471,1.5708
-73.9708,40.5237,0,-73.9687,40.5237,0
-73.9694,40.5339,2.61799,-73.9712,40.5347,2.61799
-73.9671,40.5253,-8.62883e-09,-73.9652,40.5246,-0.523599
-73.9577,40.5387,1.0472,-73.9566,40.5401,1.0472
-73.9519,40.5432,0.523599,-73.9507,40.5445,1.0472
-73.9698,40.5274,1.5708,-73.9688,40.5288,1.5708
-73.9586,40.5389,1.5708,-73.9596,40.5403,2.0944
-73.9424,40.5476,2.0944,-73.9435,40.549,2.0944
-73.9607,40.5389,2.0944,-73.9607,40.5405,2.0944
-73.9698,40.529,1.5708,-73.9698,40.5306,1.5708
-73.9452,40.5368,-3.21339e-07,-73.9433,40.5376,-3.10926e-07
-73.9514,40.5406,0.523599,-73.9503,40.5419,1.0472
-73.9594,40.5475,1.5708,-73.9594,40.5491,1.5708
-73.9544,40.5328,-8.69339e-08,-73.9525,40.532,-0.523599
-73.9594,40.529,-0.523599,-73.9572,40.529,-0.523599
-73.9659,40.5224,-1.0472,-73.9649,40.521,-1.0472
-73.9519,40.5432,0.523599,-73.9498,40.5432,1.80325e-07
-73.9451,40.5353,-0.523599,-73.943,40.5353,-0.523599
-73.9436,40.5356,-3.78893e-07,-73.9418,40.5364,-4.25531e-07
-73.9649,40.5281,4.92796e-09,-73.9628,40.5281,-3.61362e-08
-73.9639,40.5295,6.85648e-08,-73.962,40.5288,-0.523599
-73.9433,40.5361,-0.523599,-73.9414,40.5353,-0.523599
-73.9634,40.5254,-0.523599,-73.9612,40.5254,-0.523599
-73.9637,40.5355,1.5708,-73.9626,40.5369,1.5708
-73.9628,40.5281,-3.61362e-08,-73.961,40.529,-3.49298e-08
-73.9613,40.5298,-1.4963e-07,-73.9594,40.5306,-1.69231e-07
-73.9637,40.5338,1.5708,-73.9647,40.5353,2.0944
-73.9546,40.5363,0.523599,-73.9528,40.5371,0.523599
-73.9554,40.5342,-2.52547e-07,-73.9536,40.535,-2.43079e-07
-73.9604,40.5425,2.0944,-73.9604,40.5441,2.0944
-73.9539,40.5484,1.5708,-73.9528,40.5498,1.5708
-73.9549,40.5343,0.523599,-73.9531,40.5351,0.523599
-73.9638,40.5322,1.0472,-73.9637,40.5338,1.5708
-73.9677,40.5351,1.5708,-73.9666,40.5365,1.5708
-73.9573,40.5334,-1.36298e-07,-73.9554,40.5342,-2.52547e-07
-73.9525,40.5336,-1.24821e-07,-73.9507,40.5328,-0.523599
-73.9475,40.5386,-1.85762e-07,-73.9456,40.5379,-0.523599
-73.9671,40.5281,0.523599,-73.9649,40.5281,4.92796e-09
-73.9475,40.5358,-3.29604e-07,-73.9457,40.5366,-3.43565e-07
-73.9449,40.5516,2.0944,-73.9459,40.553,2.0944
-73.9522,40.5384,-8.99067e-08,-73.9504,40.5392,-8.42379e-08
-73.9527,40.5382,1.2807e-08,-73.9506,40.5382,-5.0752e-10
-73.9573,40.5471,1.5708,-73.9562,40.5485,1.5708
-73.9705,40.5325,2.61799,-73.9715,40.5339,2.61799
-73.9602,40.54,1.5708,-73.9592,40.5414,1.5708
-73.9394,40.5384,-3.87408e-07,-73.9372,40.5384,-3.93925e-07
-73.9536,40.5488,1.5708,-73.9525,40.5502,1.5708
-73.9708,40.5353,2.0944,-73.9708,40.5369,2.0944
-73.9634,40.5269,7.06611e-08,-73.9615,40.5262,-0.523599
-73.9518,40.5448,1.0472,-73.9506,40.5461,1.5708
-73.9688,40.5385,1.5708,-73.9688,40.5401,1.5708
-73.9542,40.5337,0.523599,-73.9523,40.5345,0.523599
-73.9634,40.5386,2.0944,-73.9651,40.5395,2.61799
-73.9438,40.553,2.0944,-73.9456,40.5539,2.61799
-73.9453,40.5386,-2.0585e-07,-73.9435,40.5394,-2.72775e-07
-73.9453,40.5371,-0.523599,-73.9435,40.5363,-0.523599
-73.9597,40.5423,1.5708,-73.9597,40.5439,1.5708
-73.9385,40.5406,0.523598,-73.9367,40.5414,0.523598
-73.9656,40.5346,1.5708,-73.9645,40.536,1.5708
-73.9424,40.546,2.0944,-73.9435,40.5474,2.0944
-73.9511,40.5398,5.97376e-09,-73.9493,40.5406,-4.06563e-08
-73.9451,40.5396,-1.70441e-07,-73.9433,40.5389,-0.523599
-73.957,40.547,2.0944,-73.957,40.5487,2.0944
-73.958,40.5367,0.523599,-73.9559,40.5368,6.49923e-09
-73.9523,40.5302,-0.523599,-73.9502,40.5302,-0.523599
-73.9239,40.5653,1.0472,-73.9221,40.5662,0.523598
-73.955,40.5454,1.0472,-73.954,40.5468,1.0472
-73.9269,40.5632,0.523598,-73.925,40.564,0.523598
-73.9623,40.5284,-7.34379e-08,-73.9605,40.5292,-1.21941e-07
-73.9581,40.5428,1.5708,-73.9591,40.5442,2.0944
-73.9628,40.5309,6.89257e-08,-73.9609,40.5302,-0.523599
-73.9697,40.5347,2.0944,-73.9697,40.5363,2.0944
-73.9552,40.5483,1.5708,-73.9541,40.5497,1.5708
-73.9502,40.5435,1.5708,-73.9502,40.5451,1.5708
-73.9528,40.5433,1.5708,-73.9518,40.5448,1.0472
-73.9619,40.5285,0.523599,-73.96,40.5293,0.523599
-73.9584,40.532,-4.84785e-08,-73.9565,40.5312,-0.523599
-73.9645,40.536,1.5708,-73.9634,40.5374,1.5708
-73.9473,40.5325,-0.523599,-73.9454,40.5317,-0.523599
-73.9562,40.5436,1.5708,-73.9552,40.545,1.5708
-73.9505,40.531,-0.523599,-73.9493,40.5297,-1.0472
-73.9698,40.5355,1.5708,-73.9698,40.5371,1.5708
-73.9568,40.5308,-1.93732e-07,-73.955,40.5316,-2.13729e-07
-73.9503,40.5419,1.0472,-73.9502,40.5435,1.5708
-73.9581,40.5284,-1.4691e-07,-73.9562,40.5292,-1.8392e-07
-73.9339,40.5426,0.523598,-73.9321,40.5434,0.523598
-73.9626,40.5291,0.523599,-73.9608,40.5299,0.523599
-73.9708,40.5288,2.0944,-73.9708,40.5305,2.0944
-73.9602,40.5339,0.523599,-73.9583,40.5347,0.523599
-73.9436,40.5384,-3.46067e-07,-73.9418,40.5392,-3.96853e-07
-73.965,40.5253,-2.04047e-08,-73.9631,40.5261,-2.56289e-08
-73.9399,40.54,0.523598,-73.9378,40.5401,-3.92387e-07
-73.9568,40.5292,-0.523599,-73.9546,40.5292,-0.523599
-73.946,40.5318,1.29641e-07,-73.9441,40.531,-0.523599
-73.945,40.535,2.81837e-07,-73.9431,40.5358,3.41446e-07
-73.9631,40.529,-7.29275e-09,-73.9612,40.5282,-0.523599
-73.9487,40.5334,2.67703e-07,-73.9468,40.5327,-0.523599
-73.9719,40.5319,2.0944,-73.9719,40.5335,2.0944
-73.9625,40.5381,2.0944,-73.9636,40.5395,2.0944
-73.9699,40.5216,-1.0472,-73.9698,40.52,-1.5708
-73.9525,40.5364,-1.21023e-07,-73.9507,40.5372,-1.06868e-07
-73.9368,40.5597,1.0472,-73.9349,40.5605,1.0472
-73.9576,40.5451,1.5708,-73.9565,40.5465,1.5708
-73.9328,40.5413,-5.79373e-07,-73.931,40.5405,-0.523599
-73.9591,40.531,-0.523599,-73.9572,40.5302,-0.523599
-73.957,40.5326,-1.27546e-07,-73.9552,40.5334,-1.58179e-07
-73.9692,40.5252,0.523599,-73.9674,40.5261,0.523599
-73.9634,40.5254,-0.523599,-73.9622,40.524,-1.0472
-73.9462,40.541,0.523599,-73.9451,40.5423,1.0472
-73.9634,40.5269,7.06611e-08,-73.9613,40.5269,3.04034e-08
-73.9588,40.5274,-0.523599,-73.957,40.5266,-0.523599
-73.9547,40.5336,-1.00002e-07,-73.9528,40.5344,-1.70692e-07
-73.9562,40.5292,-1.8392e-07,-73.9544,40.53,-1.62333e-07
-73.9507,40.5372,-1.06868e-07,-73.9488,40.5365,-0.523599
-73.9642,40.5276,-1.65751e-08,-73.9623,40.5268,-0.523599
-73.9533,40.5459,1.5708,-73.9523,40.5473,1.5708
-73.9527,40.5354,-2.40374e-08,-73.9509,40.5362,-1.2726e-07
-73.9499,40.531,1.39644e-07,-73.9481,40.5318,1.49729e-07
-73.9578,40.5332,1.93085e-08,-73.9556,40.5332,-2.36918e-08
-73.9541,40.5481,1.5708,-73.9531,40.5495,1.5708
-73.9708,40.5305,2.0944,-73.9726,40.5313,2.61799
-73.9531,40.5478,1.5708,-73.954,40.5493,2.0944
-73.9544,40.5509,1.5708,-73.9544,40.5526,1.5708
-73.9602,40.5416,1.5708,-73.9592,40.543,1.5708
-73.951,40.5352,-1.35054e-07,-73.9491,40.5345,-0.523599
-73.9586,40.5453,1.5708,-73.9576,40.5467,1.5708
-73.9573,40.5277,1.37871e-08,-73.9552,40.5277,-2.88366e-08
-73.9559,40.5484,2.0944,-73.9559,40.5501,2.0944
-73.9655,40.5407,2.0944,-73.9665,40.5421,2.0944
-73.9698,40.5306,1.5708,-73.9698,40.5323,1.5708
-73.9615,40.5395,2.0944,-73.9625,40.5409,2.0944
-73.9441,40.541,-2.71948e-07,-73.9422,40.5403,-0.523599
-73.9569,40.5338,-0.523599,-73.9548,40.5338,-0.523599
-73.9604,40.5409,2.0944,-73.9615,40.5423,2.0944
-73.9589,40.5307,0.523599,-73.9571,40.5315,0.523599
-73.9576,40.527,-0.523599,-73.9554,40.527,-0.523599
-73.9449,40.5516,2.0944,-73.9467,40.5525,2.61799
